timestamp,Biomass,Fossil Brown Coal/Lignite,Fossil Coal-derived Gas,Fossil Gas,Fossil Hard Coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river,Hydro Water Reservoir,Other,Other Renewable,Solar,Waste,Wind Offshore,Wind Onshore,total_renewable_mw,total_generation_mw,renewable_share_pct
2026-01-12 09:15:00+01:00,4532.52718,10890.85315,491.58999,15386.29549,7149.03894,295.6923,32.229,2186.2806,1062.88603,314.4679,318.48546,79.95054,500.360372,743.03,5529.576,18717.186948,32955.464570000004,101185.91447000002,32.6
2026-01-12 09:30:00+01:00,4522.794896,11068.98557,488.64667,15330.09313,7264.86558,296.37177,32.33808,1938.0429,1073.81993,318.552,318.53146,80.176504,673.325692,742.4061,5405.143,18490.577784,32534.770786,100579.44185200002,32.3
2026-01-12 09:45:00+01:00,4537.778296,11094.83265,466.90667,15420.88047,7257.87031,296.182,32.11512,2007.338,1070.73453,329.6663,318.57346,80.7942,861.709276,744.1465,5346.792,18187.63722,32454.564942000005,100508.52194400001,32.3
2026-01-12 10:00:00+01:00,4502.754496,11125.42696,463.57001,15226.18486,7103.99119,296.6849,32.86764,1977.6165,1087.11283,278.5017,318.50146,80.750892,1046.874732,746.3549,5076.197,18015.04358,32097.71937,99476.15302,32.3
2026-01-12 10:15:00+01:00,4497.769752,11090.03203,466.33999,15227.10199,7135.08259,296.3141,33.24368,2018.25095,1094.46083,263.1886,318.76546,80.976104,1218.288556,739.7332,5072.985,17868.755424,32147.918896000003,99569.207152,32.3
2026-01-12 10:30:00+01:00,4473.366624,11151.5184,474.12666,15243.22607,7202.96638,296.9942,32.75804,1395.65685,1100.20533,237.7653,319.45846,81.485796,1402.532372,734.5628,5006.813,17881.21488,31611.798192000002,98646.449354,32.0
2026-01-12 10:45:00+01:00,4440.933776,11024.33086,494.67667,15225.51228,7295.27646,296.36153,32.73844,1555.7643500000001,1099.51643,178.6294,319.71346,80.801464,1584.989176,739.3291,5153.879,17760.015984,31887.268020000003,99169.73640000001,32.2
2026-01-12 11:00:00+01:00,4353.677708,10953.59083,509.20667,15014.6465,7159.73472,296.01843,32.66756,1212.8944,1074.17033,269.8682,319.81046,60.99948,1775.041748,748.8763,5058.941,17508.826532,31347.086958,97696.057826,32.1
2026-01-12 11:15:00+01:00,4344.242952,11088.08863,517.44667,14826.99156,6848.27759,295.27957,32.51536,1328.3734,1071.48953,484.8481,319.73446,60.206308,1992.95026,749.9491,5261.632,17203.768652,31780.026562,98205.820704,32.4
2026-01-12 11:30:00+01:00,4327.056944,11103.1884,522.66666,14841.29629,6687.80443,294.5972,32.38712,1503.77845,1079.29483,509.5544,319.63446,60.73108,2145.219188,751.9327,5351.925,16913.45332,31923.400332,98367.92080400001,32.5
2026-01-12 11:45:00+01:00,4341.54748,11103.45389,527.81667,14876.24256,6637.25733,292.3924,32.05556,1599.3046,1085.75198,189.6905,319.33346,60.435824,2297.51678,732.3413,5237.14,16831.589948,31675.032672,97838.902954,32.4
2026-01-12 12:00:00+01:00,4285.82976,11177.59456,509.19,14848.78991,6740.59622,161.90993,32.11372,1632.495,1071.79048,368.8505,319.31646,59.500008,2364.559152,718.8253,5207.819,16656.160652,31679.118271999992,97834.45892399999,32.4
2026-01-12 12:15:00+01:00,4281.188516,11247.04052,509.02667,14815.94105,6763.70531,113.373,32.40328,1347.00035,1081.51048,470.0214,319.31246,58.785944,2380.030508,731.9232,5490.667,16295.895244,31437.502721999997,97375.327654,32.3
2026-01-12 12:30:00+01:00,4271.473184,11285.92188,494.35667,14892.67473,6638.20907,,32.31328,1696.47365,1083.06078,509.6989,319.15346,58.757372,2404.459116,741.163,5561.2,15907.47906,31524.915342,97421.30949399999,32.4
2026-01-12 12:45:00+01:00,4263.052796,11276.36926,495.62666,14920.27471,6666.48964,,32.29356,1521.9255999999998,1086.31867,475.3015,318.80746,58.819036,2371.372432,746.3744,5728.783,15616.14292,31154.009513999998,96731.96115799999,32.2
2026-01-12 13:00:00+01:00,4264.67416,11362.84887,506.3661,14777.80209,6673.89894,,32.2996,1674.86255,1099.57828,411.09,318.76546,59.054204,2354.725328,744.1035,5923.081,15539.578596,31358.943718000002,97101.67239600001,32.3
2026-01-12 13:15:00+01:00,4263.639096,11376.96097,504.93311,14720.26863,6748.84476,,32.2396,1497.42385,1104.54338,348.4598,318.63946,59.374008,2313.272164,744.0315,5979.428,15270.598316,30868.978214,96151.634858,32.1
2026-01-12 13:30:00+01:00,4252.275632,11278.21006,503.64667,14708.43145,6988.84071,,32.04508,1416.5527499999998,1150.66728,423.1646,318.42246,60.328812,2221.797184,724.0192,5962.371,14975.167636,30494.369974,95510.310498,31.9
2026-01-12 13:45:00+01:00,4275.725808,11155.03928,527.55035,14697.60495,7090.76559,,31.87724,1715.1788,1154.73568,391.8315,318.06746,61.259904,2086.752232,738.7426,6033.634,14933.005524,30684.000688,95895.771606,32.0
2026-01-12 14:00:00+01:00,4262.000048,10875.28179,518.88667,14764.08693,7149.49712,113.49967,31.52968,1442.8693999999998,1151.63538,381.4751,317.27746,61.510396,1913.473468,710.6537,6114.451,14846.936532,30205.881004000003,94860.94534800001,31.8
2026-01-12 14:15:00+01:00,4268.990036,10763.99739,518.6,14847.06858,7195.57681,113.373,31.297,1404.70285,1144.74668,264.2014,316.55446,61.575236,1686.783656,711.6627,6158.423,14778.181332,29798.901189999997,94064.63532,31.7
2026-01-12 14:30:00+01:00,4284.237356,10653.52249,497.76999,14849.70594,7225.81764,,31.24348,1398.1953,1131.96666,198.2047,316.59246,61.833496,1473.659944,738.7602,6278.215,14794.042244,29651.59818,93585.36508,31.7
2026-01-12 14:45:00+01:00,4313.285312,10518.08323,509.97333,14932.06067,7231.4643,,31.04836,1397.51165,1152.87856,266.0652,317.29446,61.385176,1217.111944,734.9099,6327.167,14816.209788,29582.662990000004,93409.11187000002,31.7
2026-01-12 15:00:00+01:00,4348.57276,10210.57852,496.00333,15063.78996,7428.2872,,30.59792,1594.1407000000002,1157.08286,496.6287,317.27346,60.949544,962.8535,735.2396,6163.796,14955.679864,29770.301848000003,93791.775766,31.7
2026-01-12 15:15:00+01:00,4387.951664,10199.64811,481.65999,15076.02914,7402.45324,113.50633,30.63388,1573.9341499999998,1161.30396,598.9241,316.96846,61.089512,720.279364,727.4732,5859.114,14984.464616,29377.695245999996,93073.12896199999,31.6
2026-01-12 15:30:00+01:00,4414.150812,10142.30595,510.16,15194.34373,7399.55691,114.02633,30.68928,1710.15165,1171.33236,659.5924,316.52146,61.199768,505.559312,724.8325,5769.449,14941.776984,29263.901565999997,92929.55001199999,31.5
2026-01-12 15:45:00+01:00,4452.8829,10186.24316,534.91666,15288.06678,7345.30922,113.513,30.70684,1658.68665,1172.38666,652.4384,316.49546,61.354252,321.407212,727.8841,5630.381,15084.11628,29064.360194,92641.14876800001,31.4
2026-01-12 16:00:00+01:00,4581.847136,10347.31223,569.45667,15357.545,7152.80235,113.373,30.51088,1854.88105,1158.99206,677.3866,316.55046,61.473828,179.183448,732.9699,5604.996,15309.187428,29458.458430000002,93506.92647,31.5
2026-01-12 16:15:00+01:00,4623.025684,10400.25554,567.19239,15536.81195,6987.31379,,30.29496,2097.4017,1172.60023,713.4826,316.51646,61.465652,73.188924,741.692,5786.736,15315.717384,29873.913134,94297.608398,31.7
2026-01-12 16:30:00+01:00,4645.211928,10419.30371,568.52001,15622.47055,6995.82321,,30.21596,2245.7644999999998,1307.49433,669.0523,316.50046,61.662712,42.418368,760.5964,5854.833,15484.748024,30341.401122,95366.016584,31.8
2026-01-12 16:45:00+01:00,4655.43224,10528.53824,571.84668,15671.74231,6936.35509,129.04033,30.48236,2411.7646499999996,1332.26073,681.9758,316.52146,61.586232,42.507992,764.3263,5893.426,15610.83856,30720.274564000003,96358.919538,31.9
2026-01-12 17:00:00+01:00,4686.47118,10635.64091,556.31334,15703.27202,6855.88211,169.44133,30.381,2042.6901500000001,1332.45223,716.7529,316.55446,61.762036,31.108524,763.1423,5929.317,15901.066232,30732.001252,96464.248974,31.9
2026-01-12 17:15:00+01:00,4697.933592,10637.85687,551.15667,15522.45005,6851.0525,169.324,30.27836,2140.9248000000002,1338.41537,673.0528,316.46646,61.832816,28.134256,760.4388,6036.62,16284.66382,31291.855814,97392.45697799999,32.1
2026-01-12 17:30:00+01:00,4687.839308,10652.89167,571.23668,15409.43342,6698.20398,,30.20944,1988.6209000000001,1336.48517,661.0585,316.37046,61.909512,31.152404,756.8625,6083.546,16812.857768,31693.679002000004,97792.35671400001,32.4
2026-01-12 17:45:00+01:00,4685.184672,10655.57157,508.68,15364.91278,6734.06376,169.267,30.14296,1906.1198,1343.56904,635.2595,316.53746,62.13164,29.27666,761.8239,6109.773,17374.82308,32176.280351999998,98863.417174,32.5
2026-01-12 18:00:00+01:00,4657.153804,10525.02326,498.37,15130.30883,6417.99099,169.59067,30.07556,1428.519,1341.94562,582.2748,316.42046,61.684808,24.480128,763.8441,6218.665,17863.847188,32208.645908000002,98238.84012600001,32.8
2026-01-12 18:15:00+01:00,4616.754156,10211.00569,481.92999,15066.07977,6410.34081,169.324,30.05844,1204.48795,1348.1146,600.3756,316.40346,60.20516,21.907996,760.96,6230.506,17998.927304,32111.337206000004,97638.71813200001,32.9
2026-01-12 18:30:00+01:00,4612.538056,10239.82571,499.70999,15051.96911,6405.31791,123.641,30.03276,870.26345,1349.45201,507.791,316.48346,59.3579,20.367636,757.401,6333.978,18099.518248,31883.29906,97160.9463,32.8
2026-01-12 18:45:00+01:00,4598.969208,10288.44268,514.80667,15167.37683,6410.61889,113.373,29.98936,822.02475,1336.9222,271.1936,316.44946,60.295616,19.608832,757.2809,6373.769,18337.248612,31850.021178000003,97268.390786,32.7
2026-01-12 19:00:00+01:00,4564.0985,10328.68078,537.93334,15251.25084,6404.67357,,29.9154,1078.02335,1317.7679,286.2305,316.42446,59.583448,17.933516,761.0527,6438.579,18651.847272,32443.978885999997,98487.973462,32.9
2026-01-12 19:15:00+01:00,4525.603904,10244.19637,528.65,15221.35853,6400.55535,,29.89588,888.7536,1256.36971,224.124,316.36246,59.2867,15.980856,760.8824,6421.971,18686.750444,32108.736094,97689.47729800001,32.9
2026-01-12 19:30:00+01:00,4492.175456,10267.45557,535.01666,14985.45555,6383.23626,113.50633,29.80288,538.4588,1184.32376,112.4198,316.41246,58.967956,14.728864,754.3114,6518.723,18712.509416,31662.109932,96679.61409399999,32.7
2026-01-12 19:45:00+01:00,4456.6717,9895.07236,528.08,14691.46974,6369.67671,113.373,29.64992,442.9735,1116.3554,103.8317,316.41646,58.640484,14.537244,765.3267,6618.387,18772.11152,31613.158467999998,95905.731906,33.0
2026-01-12 20:00:00+01:00,4341.264088,9807.55418,500.90667,13739.37218,6383.49226,113.50633,29.43832,400.76905,1110.1358,25.1426,316.53746,58.590048,14.039708,754.4775,6551.886,18639.09988,31170.365493999998,93956.57756800001,33.2
2026-01-12 20:15:00+01:00,4274.447208,9704.52592,494.73666,13383.55494,6439.37577,,29.25584,307.8247,1096.844,24.0529,316.44946,58.677684,13.701456,759.4989,6424.576,18595.323356,30824.703144000003,92747.547938,33.2
2026-01-12 20:30:00+01:00,4218.079804,9567.15841,484.71334,13362.50241,6356.51381,113.63967,29.16528,426.9602,1102.17669,28.888,316.71346,58.648168,13.338308,752.178,6409.393,18544.954164,30831.603614,92616.626328,33.3
2026-01-12 20:45:00+01:00,4204.3353,9485.79697,495.72334,13197.83209,6353.59294,113.373,29.2292,295.0664,1097.98899,21.8766,316.79246,58.582908,13.214844,753.9602,6372.93,18705.090612,30798.314854,92313.70070799999,33.4
2026-01-12 21:00:00+01:00,4144.19202,9230.23034,487.20333,12519.99958,6452.64381,113.76633,29.16984,262.66685,1103.25112,22.665,316.88846,56.945636,13.11526,758.2421,6326.111,18841.317432,30799.434158,91477.842266,33.7
2026-01-12 21:15:00+01:00,4129.729444,9095.97654,463.74001,12389.8337,6293.54847,113.373,29.3682,496.5217,1103.05848,24.9681,316.81746,56.985404,14.095396,752.7885,6278.934,19095.991692,31229.652416,91885.382512,34.0
2026-01-12 21:30:00+01:00,4116.769476,8968.25827,485.81,12301.79578,6250.52583,,29.40932,540.6311000000001,1100.79471,30.779,316.87246,56.958988,12.794836,744.9941,6220.122,19267.376048,31375.635477999997,91819.52739599999,34.2
2026-01-12 21:45:00+01:00,4093.648504,8730.78101,499.49667,12356.56954,6113.66682,,29.34464,1132.2223999999999,1098.72871,32.8605,316.96446,57.090448,12.976716,748.6927,5999.151,19221.887936,31677.910853999994,92121.992908,34.4
2026-01-12 22:00:00+01:00,4043.496572,8157.03871,476.94333,12326.9202,5741.90108,113.50633,29.4964,726.38285,1106.51435,40.4955,316.79646,57.051472,12.924308,754.4863,5774.758,18701.656576,30492.776028000007,88873.144466,34.3
2026-01-12 22:15:00+01:00,4029.478528,7964.98305,481.26667,12219.41318,5542.83083,113.373,29.5832,861.6097000000001,1107.08935,26.7524,316.77146,57.064424,12.665936,750.6019,5668.688,18792.200776,30585.132314000002,88559.50471800001,34.5
2026-01-12 22:30:00+01:00,4023.7583,7985.42607,475.59999,12172.43197,5419.10283,113.50633,29.5838,785.94615,1110.48356,26.2606,316.88846,57.068188,12.931324,746.978,5751.178,18851.233216,30648.443138,88526.819926,34.6
2026-01-12 22:45:00+01:00,4019.901028,7911.69549,490.18667,12129.19735,5200.32869,113.373,29.70792,1266.22635,1113.0025,29.4666,316.83846,57.123768,12.8883,753.7246,5850.751,18726.368548,31105.436014,89126.216288,34.9
2026-01-12 23:00:00+01:00,3973.514016,8186.30447,462.70334,12086.08406,4816.23047,113.90633,29.88136,1408.13225,1104.3295,40.4518,316.85946,57.1115,12.53326,755.7497,5827.783,18647.440816,31101.177501999995,88940.19283399999,35.0
2026-01-12 23:15:00+01:00,3968.525832,7980.41758,461.98999,11913.90527,4654.2792,113.373,29.93412,1736.2502,1104.2345,46.8646,316.80946,57.910532,12.598392,757.4809,5820.362,18546.259008,31322.939184000003,88844.133768,35.3
2026-01-12 23:30:00+01:00,3956.143792,7939.26503,466.48167,11933.81438,4546.28845,113.49967,30.01548,1862.13935,1103.75549,24.4747,316.88446,58.604788,12.717392,752.5002,5667.334,18333.027948,31048.21294,88165.15974,35.2
2026-01-12 23:45:00+01:00,3952.576208,7879.12117,481.492,11828.75491,4479.40992,113.373,30.13272,2024.0943499999998,1105.19104,27.0971,316.92646,58.715048,12.780076,750.4965,5576.733,18237.472412,31024.791954,87899.15786800001,35.3
2026-01-13 00:00:00+01:00,3899.261384,7521.7403,499.95833,11670.5215,4351.20017,118.85067,30.12776,2012.5192499999998,1110.95465,91.4658,319.17446,58.716844,13.080316,772.8099,5559.012,18044.036664,30819.174668,86892.604666,35.5
2026-01-13 00:15:00+01:00,3897.960164,7482.13755,487.405,11811.07994,4189.25066,116.762,30.23724,2098.4968999999996,1118.24125,35.0673,319.32146,58.83168,12.870476,763.7502,5488.798,17974.30748,30714.810489999996,86599.32779,35.5
2026-01-13 00:30:00+01:00,3893.544632,7514.18914,489.52501,11814.66774,4216.18365,116.89533,30.22088,2243.9682000000003,1112.79505,17.1354,319.23746,58.674348,13.054372,762.3808,5461.178,17894.778328,30725.34921,86683.77755,35.4
2026-01-13 00:45:00+01:00,3888.07338,7618.59525,487.67166,11726.54614,4167.59013,116.762,30.1484,2349.5642500000004,1113.21718,9.6969,319.55546,58.612984,13.115316,762.2224,5518.925,17699.998976,30681.352386,86561.647812,35.4
2026-01-13 01:00:00+01:00,3860.83518,7685.94335,475.12833,11836.01125,4174.38963,117.15533,30.22044,2525.6981499999997,1119.79439,10.14,319.52546,58.720608,13.085888,759.6927,5574.673,17585.6187,30778.786356,86925.418762,35.4
2026-01-13 01:15:00+01:00,3841.053888,7687.29641,454.785,11845.04191,4107.66149,116.762,30.22636,2519.46135,1118.84159,11.2371,319.32146,58.636396,13.071692,753.4695,5536.762,17438.907436,30568.197812000002,86420.73339400001,35.4
2026-01-13 01:30:00+01:00,3856.589632,7839.09882,481.47167,11756.55882,4080.80097,,30.23392,2534.0649000000003,1114.88839,9.7639,319.25046,58.80008,13.09678,760.9842,5388.624,17370.011172,30376.072774,85990.310488,35.3
2026-01-13 01:45:00+01:00,3856.3296,7855.68205,464.29501,11637.4387,4080.748,,30.35112,2550.66325,1116.51079,9.9828,319.23346,59.620288,13.273704,757.4175,5433.713,17212.566064,30283.010616,85680.835952,35.3
2026-01-13 02:00:00+01:00,3827.862196,7845.94044,462.899,11719.79562,4037.40173,117.15533,30.41604,2509.2298,1135.51219,9.8022,319.16646,59.253312,11.776632,752.7298,5341.83,17248.511268,30174.193637999997,85603.475656,35.2
2026-01-13 02:15:00+01:00,3833.976848,7824.84895,459.69566,11643.23767,4093.91935,116.762,30.13832,2509.7971000000002,1127.04749,9.5226,319.30446,58.639336,11.525644,760.6677,5189.522,17197.062004,29967.231342,85152.89847399999,35.2
2026-01-13 02:30:00+01:00,3841.225732,7930.19451,457.39234,11700.94539,4180.64471,,30.03044,2546.4686,1122.13069,8.3981,319.17446,58.598428,11.767108,758.687,5066.263,17270.318088,29955.200186000002,85257.43878200001,35.1
2026-01-13 02:45:00+01:00,3844.102692,7977.80398,464.26566,11670.35608,4283.75151,,30.03328,2546.2329999999997,1131.61769,10.4375,319.09946,58.511384,12.933064,761.57,4971.14,17259.75682,29864.76543,85206.37755,35.0
2026-01-13 03:00:00+01:00,3834.043352,7800.86339,436.03033,11759.56176,4341.49205,,29.85196,2578.64785,1133.40635,10.0097,319.04946,58.2848,11.72616,753.993,4887.42,17220.30418,29763.694352,84938.378694,35.0
2026-01-13 03:15:00+01:00,3834.796996,7798.63498,424.16034,11629.24463,4358.20138,,29.7174,2548.4678999999996,1134.28715,10.4542,319.18346,58.405772,11.756056,744.4943,4647.658,17171.008224,29446.551698000003,84167.022486,35.0
2026-01-13 03:30:00+01:00,3837.831344,7910.15951,464.73367,11568.11712,4364.93446,,29.62112,2548.1465500000004,1139.54711,8.6329,319.26646,58.517596,11.87898,742.1959,4514.65,17066.0225,29214.848099999996,83799.10332,34.9
2026-01-13 03:45:00+01:00,3844.68844,7858.33654,465.93367,11636.33708,4361.49579,,29.64844,2508.23535,1134.71461,12.1543,319.39646,58.56526,11.757144,745.9505,4439.601,16898.578352,28937.942895999997,83263.335832,34.8
2026-01-13 04:00:00+01:00,3859.521284,8119.60322,447.55633,11746.77583,4347.05791,,29.74348,2449.77845,1145.44351,40.2064,319.20846,58.77374,11.67738,742.3119,4497.582,16531.421076,28624.147319999996,82970.80828999999,34.5
2026-01-13 04:15:00+01:00,3909.745412,8239.85814,441.01966,11921.48959,4350.09269,,29.6532,2407.62185,1147.47011,38.7866,319.37146,58.753684,11.630432,752.0695,4568.713,16202.894896,28375.269184,82774.439408,34.3
2026-01-13 04:30:00+01:00,3938.601556,8436.05245,439.25634,11995.64761,4367.86845,,29.52768,2359.7274,1148.47261,38.4309,320.01046,58.758616,11.575672,756.742,4547.151,15903.995876,28036.241309999998,82388.05992999999,34.0
2026-01-13 04:45:00+01:00,3956.135428,8545.3189,448.83967,12019.35676,4481.02231,,29.33284,2141.77925,1154.69974,41.9159,319.96446,58.68508,11.545484,758.5328,4616.151,15624.10292,27634.347642,81841.730184,33.8
2026-01-13 05:00:00+01:00,3971.089796,8705.34416,455.72967,12358.50505,4805.93527,117.162,29.20132,2020.2148,1154.07534,44.5527,319.80146,58.440568,11.135576,758.3031,4601.921,15487.665184,27378.296284000004,82277.37327800001,33.3
2026-01-13 05:15:00+01:00,4006.581256,8768.2541,471.08333,12368.42151,5153.96164,116.902,29.231,1865.851,1163.57824,42.9782,319.74346,58.3572,11.101988,751.9903,4623.095,15421.96888,27222.742764,82395.841868,33.0
2026-01-13 05:30:00+01:00,4035.111136,9026.88693,486.40667,12501.64611,5480.16837,117.02867,29.1788,1375.63085,1164.03704,35.4363,319.68046,58.624832,11.272732,749.1885,4729.647,15225.461748,26664.400438,82009.80658599999,32.5
2026-01-13 05:45:00+01:00,4056.192924,9401.80132,471.96333,12571.98574,5631.02761,117.03533,29.169,1157.64905,1171.13714,51.2542,319.74746,58.480096,11.428972,751.2268,4654.113,15109.76838,26299.192762000002,81863.173114,32.1
2026-01-13 06:00:00+01:00,4101.298876,9747.24961,466.69999,13116.1011,5632.55029,118.21533,29.08744,1273.8539,1183.99464,144.68,319.37546,57.910164,11.564504,746.8119,4204.838,15297.150352,26304.377876,82755.75943199999,31.8
2026-01-13 06:15:00+01:00,4134.028096,9989.96592,472.21333,13284.49491,5649.81135,117.30867,29.15408,618.71425,1190.18862,142.4143,319.25446,57.977188,11.710264,747.2554,3964.179,14997.817936,25146.183734000002,80872.67150800001,31.1
2026-01-13 06:30:00+01:00,4187.310472,10159.525,479.04,13803.83127,5805.73569,117.882,29.3612,558.08015,1200.01172,216.8803,319.30846,57.033792,12.02512,755.8298,3883.542,14605.762436,24750.00719,80941.1666,30.6
2026-01-13 06:45:00+01:00,4280.917116,10175.35185,468.09,14168.82579,5997.85886,117.78533,29.52996,599.58235,1222.85552,204.1715,318.98246,56.174184,13.068236,755.9045,3951.414,14387.200132,24744.912998,81492.624786,30.4
2026-01-13 07:00:00+01:00,4416.795188,10255.86106,464.14333,14213.08602,6315.24608,117.162,29.60624,1096.9791,1350.64042,188.146,318.99946,56.72012,13.698944,783.0629,4350.196,14192.153124,25694.935136,83857.43112200001,30.6
2026-01-13 07:15:00+01:00,4509.0121,10349.52306,473.95,14328.41031,6609.95062,116.89533,29.87788,1428.77215,1350.85852,210.8043,318.85746,56.705636,15.159044,805.5554,4457.171,13971.198624,26029.559254,85062.26068800001,30.6
2026-01-13 07:30:00+01:00,4560.260728,10399.44496,478.04334,14467.9003,6702.54727,116.762,29.86104,1818.4103,1352.24662,284.2875,318.93246,56.88626,16.162748,797.7585,4599.536,13810.213448,26527.864644,86337.118118,30.7
2026-01-13 07:45:00+01:00,4583.357028,10365.00663,475.81334,14764.82995,6740.42558,,29.80528,2298.4266500000003,1360.22242,186.3833,318.79046,56.963212,22.953272,795.169,5063.031,13791.223816,27392.365977999998,88244.766916,31.0
2026-01-13 08:00:00+01:00,4612.05462,10416.81204,531.50334,14839.62265,6886.50133,116.89533,29.84388,1705.1451499999998,1364.49806,90.2551,318.79446,57.370984,27.417108,802.3393,5183.094,13722.178432,26791.857334000004,87496.183118,30.6
2026-01-13 08:15:00+01:00,4652.33786,10477.33825,535.94667,14909.42454,7030.59446,116.762,29.78348,1972.3751,1376.26136,66.4501,318.80246,58.072164,75.636756,804.1688,5207.465,13350.634056,26789.015876,87771.06893200001,30.5
2026-01-13 08:30:00+01:00,4676.860592,10515.73121,531.18334,14953.48424,7196.15343,,29.9004,2129.44925,1390.92336,138.3339,319.08246,58.158128,272.442272,809.1235,5018.298,13066.598412,26780.964313999997,87886.686808,30.5
2026-01-13 08:45:00+01:00,4678.643936,10562.44225,527.28334,15031.87373,7349.43814,,30.00696,2503.8763,1383.65006,182.7086,319.16646,59.732096,589.46064,731.1048,4726.642,12734.957572,26889.678164,88300.665048,30.5
2026-01-13 09:00:00+01:00,4681.21432,10661.35067,523.73,15075.75242,7486.1071,116.88867,30.17604,2357.42115,1258.70146,165.6988,318.82346,59.269468,990.151492,547.2158,4433.88,12721.74338,26698.25611,88126.38034,30.3
2026-01-13 09:15:00+01:00,4714.985728,10663.43215,512.36333,15100.5272,7521.80302,116.762,30.05852,2268.91595,1263.15676,198.8041,319.02046,58.038708,1467.230884,547.9971,4209.396,12736.739188,26947.325838,88676.556936,30.4
2026-01-13 09:30:00+01:00,4711.098852,10666.72394,519.27333,15103.61343,7533.99662,,29.87636,2173.07265,1270.44496,172.9208,318.91146,58.01512,1948.899056,549.0044,3780.806,12621.095384,26766.229182000003,88223.98154400001,30.3
2026-01-13 09:45:00+01:00,4692.45128,10670.32759,509.11333,15148.0407,7583.84963,116.902,29.9618,2563.08365,1280.29449,142.4777,318.78646,56.12548,2491.037684,542.9602,3508.607,12311.141864,27075.180948,89040.34180600001,30.4
2026-01-13 10:00:00+01:00,4659.651464,10656.23669,512.74001,15182.12637,7593.87747,206.1736,29.96776,2008.25905,1275.03419,232.6188,318.45546,56.675588,3129.29332,549.0563,3488.842,11985.968504,26866.310676,88751.28725200001,30.3
2026-01-13 10:15:00+01:00,4652.557368,10678.62603,522.75999,15123.95784,7584.4929,288.27653,29.93628,2209.9007500000002,1278.52339,323.9709,318.43546,73.119928,3774.22364,552.5555,3732.631,11904.302212,27979.165468000003,91027.435186,30.7
2026-01-13 10:30:00+01:00,4620.173816,10687.85989,506.66667,15106.22542,7576.73293,288.1243,29.82968,2096.5201,1287.15029,218.8889,318.19646,77.123312,4434.25838,560.3882,3923.019,11833.386568,28520.350046,92084.893962,31.0
2026-01-13 10:45:00+01:00,4608.302832,10710.17607,519.82666,14905.07816,7560.54722,281.5624,29.77044,2011.8154,1289.99769,96.0816,318.12546,77.345212,5130.285964,646.874,4029.71,11900.576652,29173.88579,93289.96154999999,31.3
2026-01-13 11:00:00+01:00,4488.54654,10704.43983,521.56334,14544.77941,7522.39271,144.2544,29.86944,1327.1045499999998,1283.12208,62.8975,318.10946,77.539492,5796.138148,612.0321,4185.969,12159.15852,29410.345270000005,93188.26179,31.6
2026-01-13 11:15:00+01:00,4407.686524,10706.05486,517.39,14341.4955,7428.86755,117.16867,29.9266,926.0676500000001,1273.43926,53.011,318.05446,78.300532,6432.01406,556.6015,4349.406,12275.11106,29824.962686,93635.557912,31.9
2026-01-13 11:30:00+01:00,4384.62248,10679.0752,522.92667,14180.38,7413.15091,117.03533,29.55992,826.3936,1277.91356,61.5438,318.79046,78.349912,6977.241524,574.0445,4428.929,12262.58124,30327.135036,94459.673142,32.1
2026-01-13 11:45:00+01:00,4368.694144,10607.12572,523.50667,14074.91847,7399.01895,116.762,29.37944,661.61045,1260.28546,61.152,319.13246,79.379668,7442.733264,598.6443,4722.634,12385.881216,31011.749642000002,95662.607854,32.4
2026-01-13 12:00:00+01:00,4287.1823,10604.36036,526.93667,14399.45063,7269.6417,,29.20812,648.5793,1253.05236,45.4299,318.93246,79.726648,7876.997356,558.9577,4824.572,12536.275416,31581.0234,96840.32632,32.6
2026-01-13 12:15:00+01:00,4245.068764,10606.38076,534.61333,14376.10707,7218.12949,,29.17228,558.4031,1248.94416,28.7625,318.91946,80.564276,8150.972932,565.0837,4898.237,12668.239944,31908.364956,97435.963722,32.7
2026-01-13 12:30:00+01:00,4233.460776,10608.40493,526.76333,14253.4939,7210.78296,,29.2022,307.3457,1249.9715,27.1147,318.81546,81.401724,8222.611836,642.1086,4885.943,12752.854972,31789.906407999995,97140.181996,32.7
2026-01-13 12:45:00+01:00,4212.4916,10648.65346,525.40382,14184.23919,7132.05379,116.87724,29.10204,307.9244,1240.75438,31.6938,318.81146,81.89506,8188.307804,775.1126,4632.918,12793.024308,31518.111392,96737.374344,32.6
2026-01-13 13:00:00+01:00,4190.094924,10598.13514,530.94333,14308.70638,7028.77042,116.89533,29.1386,307.783,1237.9424,43.9067,318.85746,82.239976,8056.724132,839.385,4462.688,12942.392316,31352.910047999998,96447.513156,32.5
2026-01-13 13:15:00+01:00,4193.864488,10574.41459,521.01334,14320.2588,7050.97085,116.762,29.08452,344.91735,1232.7729,35.356,318.70246,82.445636,7716.931192,830.6864,4439.364,13086.815948,31161.552034,96055.912508,32.4
2026-01-13 13:30:00+01:00,4195.502856,10598.32986,521.37,14275.61507,7044.71666,117.03533,28.98972,313.71115,1221.8248,27.4915,318.43546,82.576624,7411.34282,832.1171,4399.086,13114.590748,30795.116218,95297.851916,32.3
