timestamp,price_eur_mwh,date,hour,weekday,is_weekend,month,year,price_ma24h,price_ma7d,price_std24h,negative_price,is_peak,timestamp_h,Solar,Wind Onshore,Wind Offshore,Fossil Gas,Fossil Hard Coal,Fossil Brown Coal/Lignite,Biomass,Hydro Run-of-river,total_renewable_mw,total_generation_mw,renewable_share_pct,is_mock_data,gas_price_eur_mwh_mock,spark_spread_eur_mwh,spark_spread_positive,price_return_pct,last_updated
2024-07-22 00:00:00+02:00,122.1,2024-07-21,22,6,True,7,2024,122.1,122.1,,False,False,2024-07-22 00:00:00+02:00,,,,,,,,,,,,,35.0,52.1,True,,2026-06-05 12:58
2024-07-22 01:00:00+02:00,96.63,2024-07-21,23,6,True,7,2024,109.36,109.36,18.01,False,False,2024-07-22 01:00:00+02:00,,,,,,,,,,,,,35.0,26.63,True,-20.85995085995086,2026-06-05 12:58
2024-07-22 02:00:00+02:00,86.88,2024-07-22,0,0,False,7,2024,101.87,101.87,18.19,False,False,2024-07-22 02:00:00+02:00,,,,,,,,,,,,,35.0,16.88,True,-10.090034150884819,2026-06-05 12:58
2024-07-22 03:00:00+02:00,86.93,2024-07-22,1,0,False,7,2024,98.14,98.14,16.62,False,False,2024-07-22 03:00:00+02:00,,,,,,,,,,,,,35.0,16.93,True,0.057550644567228026,2026-06-05 12:58
2024-07-22 04:00:00+02:00,86.14,2024-07-22,2,0,False,7,2024,95.74,95.74,15.36,False,False,2024-07-22 04:00:00+02:00,,,,,,,,,,,,,35.0,16.14,True,-0.9087771770389996,2026-06-05 12:58
2024-07-22 05:00:00+02:00,82.26,2024-07-22,3,0,False,7,2024,93.49,93.49,14.8,False,False,2024-07-22 05:00:00+02:00,,,,,,,,,,,,,35.0,12.26,True,-4.504295333178543,2026-06-05 12:58
2024-07-22 06:00:00+02:00,119.48,2024-07-22,4,0,False,7,2024,97.2,97.2,16.7,False,False,2024-07-22 06:00:00+02:00,,,,,,,,,,,,,35.0,49.48,True,45.24677850717238,2026-06-05 12:58
2024-07-22 07:00:00+02:00,131.68,2024-07-22,5,0,False,7,2024,101.51,101.51,19.69,False,False,2024-07-22 07:00:00+02:00,,,,,,,,,,,,,35.0,61.68,True,10.210913960495493,2026-06-05 12:58
2024-07-22 08:00:00+02:00,126.05,2024-07-22,6,0,False,7,2024,104.24,104.24,20.15,False,False,2024-07-22 08:00:00+02:00,,,,,,,,,,,,,35.0,56.05,True,-4.275516403402191,2026-06-05 12:58
2024-07-22 09:00:00+02:00,94.34,2024-07-22,7,0,False,7,2024,103.25,103.25,19.26,False,False,2024-07-22 09:00:00+02:00,,,,,,,,,,,,,35.0,24.34,True,-25.156683855612847,2026-06-05 12:58
2024-07-22 10:00:00+02:00,75.14,2024-07-22,8,0,False,7,2024,100.69,100.69,20.14,False,True,2024-07-22 10:00:00+02:00,,,,,,,,,,,,,35.0,5.14,True,-20.351918592325635,2026-06-05 12:58
2024-07-22 11:00:00+02:00,72.88,2024-07-22,9,0,False,7,2024,98.38,98.38,20.81,False,True,2024-07-22 11:00:00+02:00,,,,,,,,,,,,,35.0,2.88,True,-3.007718924673952,2026-06-05 12:58
2024-07-22 12:00:00+02:00,66.22,2024-07-22,10,0,False,7,2024,95.9,95.9,21.83,False,True,2024-07-22 12:00:00+02:00,,,,,,,,,,,,,35.0,-3.78,False,-9.138309549945111,2026-06-05 12:58
2024-07-22 13:00:00+02:00,43.25,2024-07-22,11,0,False,7,2024,92.14,92.14,25.26,False,True,2024-07-22 13:00:00+02:00,,,,,,,,,,,,,35.0,-26.75,False,-34.68740561763818,2026-06-05 12:58
2024-07-22 14:00:00+02:00,19.41,2024-07-22,12,0,False,7,2024,87.29,87.29,30.74,False,True,2024-07-22 14:00:00+02:00,,,,,,,,,,,,,35.0,-50.59,False,-55.12138728323699,2026-06-05 12:58
2024-07-22 15:00:00+02:00,20.38,2024-07-22,13,0,False,7,2024,83.11,83.11,34.09,False,True,2024-07-22 15:00:00+02:00,,,,,,,,,,,,,35.0,-49.62,False,4.997424008243168,2026-06-05 12:58
2024-07-22 16:00:00+02:00,48.46,2024-07-22,14,0,False,7,2024,81.07,81.07,34.06,False,True,2024-07-22 16:00:00+02:00,,,,,,,,,,,,,35.0,-21.54,False,137.78213935230622,2026-06-05 12:58
2024-07-22 17:00:00+02:00,63.69,2024-07-22,15,0,False,7,2024,80.11,80.11,33.29,False,True,2024-07-22 17:00:00+02:00,,,,,,,,,,,,,35.0,-6.31,False,31.427981840693352,2026-06-05 12:58
2024-07-22 18:00:00+02:00,81.15,2024-07-22,16,0,False,7,2024,80.16,80.16,32.36,False,True,2024-07-22 18:00:00+02:00,,,,,,,,,,,,,35.0,11.15,True,27.414036740461633,2026-06-05 12:58
2024-07-22 19:00:00+02:00,99.04,2024-07-22,17,0,False,7,2024,81.11,81.11,31.78,False,True,2024-07-22 19:00:00+02:00,,,,,,,,,,,,,35.0,29.04,True,22.045594577942083,2026-06-05 12:58
2024-07-22 20:00:00+02:00,186.24,2024-07-22,18,0,False,7,2024,86.11,86.11,38.54,False,True,2024-07-22 20:00:00+02:00,,,,,,,,,,,,,35.0,116.24,True,88.04523424878836,2026-06-05 12:58
2024-07-22 21:00:00+02:00,172.04,2024-07-22,19,0,False,7,2024,90.02,90.02,41.84,False,True,2024-07-22 21:00:00+02:00,,,,,,,,,,,,,35.0,102.04,True,-7.624570446735401,2026-06-05 12:58
2024-07-22 22:00:00+02:00,111.04,2024-07-22,20,0,False,7,2024,90.93,90.93,41.11,False,True,2024-07-22 22:00:00+02:00,,,,,,,,,,,,,35.0,41.04,True,-35.45687049523366,2026-06-05 12:58
2024-07-22 23:00:00+02:00,98.0,2024-07-22,21,0,False,7,2024,91.23,91.23,40.23,False,False,2024-07-22 23:00:00+02:00,,,,,,,,,,,,,35.0,28.0,True,-11.743515850144092,2026-06-05 12:58
2024-07-23 00:00:00+02:00,83.39,2024-07-22,22,0,False,7,2024,89.61,90.91,39.71,False,False,2024-07-23 00:00:00+02:00,,,,,,,,,,,,,35.0,13.39,True,-14.908163265306118,2026-06-05 12:58
2024-07-23 01:00:00+02:00,75.8,2024-07-22,23,0,False,7,2024,88.75,90.33,39.78,False,False,2024-07-23 01:00:00+02:00,,,,,,,,,,,,,35.0,5.8,True,-9.101810768677298,2026-06-05 12:58
2024-07-23 02:00:00+02:00,76.7,2024-07-23,0,1,False,7,2024,88.32,89.83,39.86,False,False,2024-07-23 02:00:00+02:00,,,,,,,,,,,,,35.0,6.7,True,1.1873350923482962,2026-06-05 12:58
2024-07-23 03:00:00+02:00,70.5,2024-07-23,1,1,False,7,2024,87.64,89.14,40.02,False,False,2024-07-23 03:00:00+02:00,,,,,,,,,,,,,35.0,0.5,True,-8.083441981747075,2026-06-05 12:58
2024-07-23 04:00:00+02:00,73.83,2024-07-23,2,1,False,7,2024,87.12,88.61,40.12,False,False,2024-07-23 04:00:00+02:00,,,,,,,,,,,,,35.0,3.83,True,4.723404255319141,2026-06-05 12:58
2024-07-23 05:00:00+02:00,76.61,2024-07-23,3,1,False,7,2024,86.89,88.21,40.17,False,False,2024-07-23 05:00:00+02:00,,,,,,,,,,,,,35.0,6.61,True,3.7654070161181163,2026-06-05 12:58
2024-07-23 06:00:00+02:00,106.73,2024-07-23,4,1,False,7,2024,86.36,88.81,39.8,False,False,2024-07-23 06:00:00+02:00,,,,,,,,,,,,,35.0,36.73,True,39.31601618587652,2026-06-05 12:58
2024-07-23 07:00:00+02:00,120.51,2024-07-23,5,1,False,7,2024,85.89,89.8,39.31,False,False,2024-07-23 07:00:00+02:00,,,,,,,,,,,,,35.0,50.51,True,12.911084043848975,2026-06-05 12:58
2024-07-23 08:00:00+02:00,115.21,2024-07-23,6,1,False,7,2024,85.44,90.57,38.89,False,False,2024-07-23 08:00:00+02:00,,,,,,,,,,,,,35.0,45.21,True,-4.397975271761689,2026-06-05 12:58
2024-07-23 09:00:00+02:00,87.29,2024-07-23,7,1,False,7,2024,85.15,90.47,38.84,False,False,2024-07-23 09:00:00+02:00,,,,,,,,,,,,,35.0,17.29,True,-24.23400746462979,2026-06-05 12:58
2024-07-23 10:00:00+02:00,68.87,2024-07-23,8,1,False,7,2024,84.88,89.85,38.94,False,True,2024-07-23 10:00:00+02:00,,,,,,,,,,,,,35.0,-1.13,False,-21.102073547943633,2026-06-05 12:58
2024-07-23 11:00:00+02:00,61.37,2024-07-23,9,1,False,7,2024,84.41,89.06,39.16,False,True,2024-07-23 11:00:00+02:00,,,,,,,,,,,,,35.0,-8.63,False,-10.890082764629017,2026-06-05 12:58
2024-07-23 12:00:00+02:00,43.42,2024-07-23,10,1,False,7,2024,83.46,87.83,39.89,False,True,2024-07-23 12:00:00+02:00,,,,,,,,,,,,,35.0,-26.58,False,-29.248818641029818,2026-06-05 12:58
2024-07-23 13:00:00+02:00,38.29,2024-07-23,11,1,False,7,2024,83.25,86.52,40.12,False,True,2024-07-23 13:00:00+02:00,,,,,,,,,,,,,35.0,-31.71,False,-11.814831874712118,2026-06-05 12:58
2024-07-23 14:00:00+02:00,36.01,2024-07-23,12,1,False,7,2024,83.94,85.23,39.1,False,True,2024-07-23 14:00:00+02:00,,,,,,,,,,,,,35.0,-33.99,False,-5.954557325672505,2026-06-05 12:58
2024-07-23 15:00:00+02:00,41.96,2024-07-23,13,1,False,7,2024,84.84,84.15,37.8,False,True,2024-07-23 15:00:00+02:00,,,,,,,,,,,,,35.0,-28.04,False,16.52318800333241,2026-06-05 12:58
2024-07-23 16:00:00+02:00,64.86,2024-07-23,14,1,False,7,2024,85.52,83.68,37.26,False,True,2024-07-23 16:00:00+02:00,,,,,,,,,,,,,35.0,-5.14,False,54.57578646329837,2026-06-05 12:58
2024-07-23 17:00:00+02:00,79.53,2024-07-23,15,1,False,7,2024,86.18,83.58,37.0,False,True,2024-07-23 17:00:00+02:00,,,,,,,,,,,,,35.0,9.53,True,22.61794634597596,2026-06-05 12:58
2024-07-23 18:00:00+02:00,79.92,2024-07-23,16,1,False,7,2024,86.13,83.49,37.0,False,True,2024-07-23 18:00:00+02:00,,,,,,,,,,,,,35.0,9.92,True,0.49038098830629373,2026-06-05 12:58
2024-07-23 19:00:00+02:00,96.03,2024-07-23,17,1,False,7,2024,86.01,83.78,36.96,False,True,2024-07-23 19:00:00+02:00,,,,,,,,,,,,,35.0,26.03,True,20.157657657657644,2026-06-05 12:58
2024-07-23 20:00:00+02:00,118.52,2024-07-23,18,1,False,7,2024,83.18,84.55,31.1,False,True,2024-07-23 20:00:00+02:00,,,,,,,,,,,,,35.0,48.52,True,23.41976465687805,2026-06-05 12:58
2024-07-23 21:00:00+02:00,102.01,2024-07-23,19,1,False,7,2024,80.27,84.93,25.11,False,True,2024-07-23 21:00:00+02:00,,,,,,,,,,,,,35.0,32.01,True,-13.930138373270328,2026-06-05 12:58
2024-07-23 22:00:00+02:00,99.23,2024-07-23,20,1,False,7,2024,79.77,85.23,24.59,False,True,2024-07-23 22:00:00+02:00,,,,,,,,,,,,,35.0,29.23,True,-2.7252230173512415,2026-06-05 12:58
2024-07-23 23:00:00+02:00,91.58,2024-07-23,21,1,False,7,2024,79.51,85.37,24.42,False,False,2024-07-23 23:00:00+02:00,,,,,,,,,,,,,35.0,21.58,True,-7.709362088078208,2026-06-05 12:58
2024-07-24 00:00:00+02:00,83.55,2024-07-23,22,1,False,7,2024,79.51,85.33,24.42,False,False,2024-07-24 00:00:00+02:00,,,,,,,,,,,,,35.0,13.55,True,-8.768290019654945,2026-06-05 12:58
2024-07-24 01:00:00+02:00,78.33,2024-07-23,23,1,False,7,2024,79.62,85.19,24.41,False,False,2024-07-24 01:00:00+02:00,,,,,,,,,,,,,35.0,8.33,True,-6.247755834829438,2026-06-05 12:58
2024-07-24 02:00:00+02:00,72.56,2024-07-24,0,2,False,7,2024,79.45,84.94,24.44,False,False,2024-07-24 02:00:00+02:00,,,,,,,,,,,,,35.0,2.56,True,-7.366270905144889,2026-06-05 12:58
2024-07-24 03:00:00+02:00,74.85,2024-07-24,1,2,False,7,2024,79.63,84.75,24.39,False,False,2024-07-24 03:00:00+02:00,,,,,,,,,,,,,35.0,4.85,True,3.1560088202866377,2026-06-05 12:58
2024-07-24 04:00:00+02:00,74.99,2024-07-24,2,2,False,7,2024,79.68,84.56,24.38,False,False,2024-07-24 04:00:00+02:00,,,,,,,,,,,,,35.0,4.99,True,0.1870407481630032,2026-06-05 12:58
2024-07-24 05:00:00+02:00,75.77,2024-07-24,3,2,False,7,2024,79.64,84.4,24.38,False,False,2024-07-24 05:00:00+02:00,,,,,,,,,,,,,35.0,5.77,True,1.0401386851580208,2026-06-05 12:58
2024-07-24 06:00:00+02:00,103.07,2024-07-24,4,2,False,7,2024,79.49,84.74,24.22,False,False,2024-07-24 06:00:00+02:00,,,,,,,,,,,,,35.0,33.07,True,36.03009106506532,2026-06-05 12:58
2024-07-24 07:00:00+02:00,128.9,2024-07-24,5,2,False,7,2024,79.84,85.53,24.89,False,False,2024-07-24 07:00:00+02:00,,,,,,,,,,,,,35.0,58.9,True,25.060638401086656,2026-06-05 12:58
2024-07-24 08:00:00+02:00,99.19,2024-07-24,6,2,False,7,2024,79.17,85.77,24.1,False,False,2024-07-24 08:00:00+02:00,,,,,,,,,,,,,35.0,29.19,True,-23.04887509697441,2026-06-05 12:58
2024-07-24 09:00:00+02:00,72.91,2024-07-24,7,2,False,7,2024,78.57,85.55,24.07,False,False,2024-07-24 09:00:00+02:00,,,,,,,,,,,,,35.0,2.91,True,-26.494606311120073,2026-06-05 12:58
2024-07-24 10:00:00+02:00,54.9,2024-07-24,8,2,False,7,2024,77.99,85.03,24.48,False,True,2024-07-24 10:00:00+02:00,,,,,,,,,,,,,35.0,-15.1,False,-24.7016870113839,2026-06-05 12:58
2024-07-24 11:00:00+02:00,21.19,2024-07-24,9,2,False,7,2024,76.32,83.96,26.92,False,True,2024-07-24 11:00:00+02:00,,,,,,,,,,,,,35.0,-48.81,False,-61.40255009107467,2026-06-05 12:58
2024-07-24 12:00:00+02:00,1.58,2024-07-24,10,2,False,7,2024,74.57,82.61,30.28,False,True,2024-07-24 12:00:00+02:00,,,,,,,,,,,,,35.0,-68.42,False,-92.54365266635205,2026-06-05 12:58
2024-07-24 13:00:00+02:00,-0.15,2024-07-24,11,2,False,7,2024,72.97,81.28,33.17,True,True,2024-07-24 13:00:00+02:00,,,,,,,,,,,,,35.0,-70.15,False,-109.49367088607596,2026-06-05 12:58
2024-07-24 14:00:00+02:00,-2.06,2024-07-24,12,2,False,7,2024,71.38,79.96,35.81,True,True,2024-07-24 14:00:00+02:00,,,,,,,,,,,,,35.0,-72.06,False,1273.3333333333335,2026-06-05 12:58
2024-07-24 15:00:00+02:00,-1.96,2024-07-24,13,2,False,7,2024,69.55,78.68,38.41,True,True,2024-07-24 15:00:00+02:00,,,,,,,,,,,,,35.0,-71.96,False,-4.8543689320388435,2026-06-05 12:58
2024-07-24 16:00:00+02:00,2.21,2024-07-24,14,2,False,7,2024,66.94,77.5,40.8,False,True,2024-07-24 16:00:00+02:00,,,,,,,,,,,,,35.0,-67.79,False,-212.75510204081635,2026-06-05 12:58
2024-07-24 17:00:00+02:00,39.27,2024-07-24,15,2,False,7,2024,65.27,76.92,41.09,False,True,2024-07-24 17:00:00+02:00,,,,,,,,,,,,,35.0,-30.73,False,1676.923076923077,2026-06-05 12:58
2024-07-24 18:00:00+02:00,69.34,2024-07-24,16,2,False,7,2024,64.83,76.81,40.98,False,True,2024-07-24 18:00:00+02:00,,,,,,,,,,,,,35.0,-0.66,False,76.57244716068246,2026-06-05 12:58
2024-07-24 19:00:00+02:00,95.9,2024-07-24,17,2,False,7,2024,64.82,77.09,40.97,False,True,2024-07-24 19:00:00+02:00,,,,,,,,,,,,,35.0,25.9,True,38.30400922988175,2026-06-05 12:58
2024-07-24 20:00:00+02:00,109.93,2024-07-24,18,2,False,7,2024,64.46,77.56,40.52,False,True,2024-07-24 20:00:00+02:00,,,,,,,,,,,,,35.0,39.93,True,14.62982273201252,2026-06-05 12:58
2024-07-24 21:00:00+02:00,121.82,2024-07-24,19,2,False,7,2024,65.29,78.2,41.51,False,True,2024-07-24 21:00:00+02:00,,,,,,,,,,,,,35.0,51.82,True,10.815973801510047,2026-06-05 12:58
2024-07-24 22:00:00+02:00,109.58,2024-07-24,20,2,False,7,2024,65.72,78.64,41.93,False,True,2024-07-24 22:00:00+02:00,,,,,,,,,,,,,35.0,39.58,True,-10.04761122968314,2026-06-05 12:58
2024-07-24 23:00:00+02:00,95.03,2024-07-24,21,2,False,7,2024,65.86,78.87,42.03,False,False,2024-07-24 23:00:00+02:00,,,,,,,,,,,,,35.0,25.03,True,-13.277970432560682,2026-06-05 12:58
2024-07-25 00:00:00+02:00,92.55,2024-07-24,22,2,False,7,2024,66.24,79.05,42.23,False,False,2024-07-25 00:00:00+02:00,,,,,,,,,,,,,35.0,22.55,True,-2.609702199305486,2026-06-05 12:58
2024-07-25 01:00:00+02:00,87.2,2024-07-24,23,2,False,7,2024,66.61,79.16,42.38,False,False,2024-07-25 01:00:00+02:00,,,,,,,,,,,,,35.0,17.2,True,-5.780659103187458,2026-06-05 12:58
2024-07-25 02:00:00+02:00,84.9,2024-07-25,0,3,False,7,2024,67.12,79.24,42.53,False,False,2024-07-25 02:00:00+02:00,,,,,,,,,,,,,35.0,14.9,True,-2.6376146788990806,2026-06-05 12:58
2024-07-25 03:00:00+02:00,79.92,2024-07-25,1,3,False,7,2024,67.33,79.25,42.58,False,False,2024-07-25 03:00:00+02:00,,,,,,,,,,,,,35.0,9.92,True,-5.865724381625448,2026-06-05 12:58
2024-07-25 04:00:00+02:00,76.4,2024-07-25,2,3,False,7,2024,67.39,79.21,42.59,False,False,2024-07-25 04:00:00+02:00,,,,,,,,,,,,,35.0,6.4,True,-4.404404404404394,2026-06-05 12:58
2024-07-25 05:00:00+02:00,92.53,2024-07-25,3,3,False,7,2024,68.09,79.38,42.87,False,False,2024-07-25 05:00:00+02:00,,,,,,,,,,,,,35.0,22.53,True,21.112565445026178,2026-06-05 12:58
2024-07-25 06:00:00+02:00,106.16,2024-07-25,4,3,False,7,2024,68.22,79.72,42.99,False,False,2024-07-25 06:00:00+02:00,,,,,,,,,,,,,35.0,36.16,True,14.730357721819942,2026-06-05 12:58
2024-07-25 07:00:00+02:00,116.86,2024-07-25,5,3,False,7,2024,67.72,80.19,42.31,False,False,2024-07-25 07:00:00+02:00,,,,,,,,,,,,,35.0,46.86,True,10.079125847776949,2026-06-05 12:58
2024-07-25 08:00:00+02:00,90.98,2024-07-25,6,3,False,7,2024,67.37,80.32,42.08,False,False,2024-07-25 08:00:00+02:00,,,,,,,,,,,,,35.0,20.98,True,-22.14615779565291,2026-06-05 12:58
2024-07-25 09:00:00+02:00,71.98,2024-07-25,7,3,False,7,2024,67.34,80.22,42.08,False,False,2024-07-25 09:00:00+02:00,,,,,,,,,,,,,35.0,1.98,True,-20.883710705649595,2026-06-05 12:58
2024-07-25 10:00:00+02:00,55.08,2024-07-25,8,3,False,7,2024,67.34,79.91,42.07,False,True,2024-07-25 10:00:00+02:00,,,,,,,,,,,,,35.0,-14.92,False,-23.478744095582115,2026-06-05 12:58
2024-07-25 11:00:00+02:00,36.95,2024-07-25,9,3,False,7,2024,68.0,79.4,41.44,False,True,2024-07-25 11:00:00+02:00,,,,,,,,,,,,,35.0,-33.05,False,-32.91575889615105,2026-06-05 12:58
2024-07-25 12:00:00+02:00,24.31,2024-07-25,10,3,False,7,2024,68.95,78.75,40.09,False,True,2024-07-25 12:00:00+02:00,,,,,,,,,,,,,35.0,-45.69,False,-34.20838971583221,2026-06-05 12:58
2024-07-25 13:00:00+02:00,17.36,2024-07-25,11,3,False,7,2024,69.68,78.04,38.92,False,True,2024-07-25 13:00:00+02:00,,,,,,,,,,,,,35.0,-52.64,False,-28.58905800082271,2026-06-05 12:58
2024-07-25 14:00:00+02:00,13.27,2024-07-25,12,3,False,7,2024,70.32,77.3,37.81,False,True,2024-07-25 14:00:00+02:00,,,,,,,,,,,,,35.0,-56.73,False,-23.55990783410138,2026-06-05 12:58
2024-07-25 15:00:00+02:00,26.2,2024-07-25,13,3,False,7,2024,71.49,76.72,35.85,False,True,2024-07-25 15:00:00+02:00,,,,,,,,,,,,,35.0,-43.8,False,97.4378296910324,2026-06-05 12:58
2024-07-25 16:00:00+02:00,53.8,2024-07-25,14,3,False,7,2024,73.64,76.46,32.95,False,True,2024-07-25 16:00:00+02:00,,,,,,,,,,,,,35.0,-16.2,False,105.34351145038165,2026-06-05 12:58
2024-07-25 17:00:00+02:00,80.0,2024-07-25,15,3,False,7,2024,75.34,76.5,32.14,False,True,2024-07-25 17:00:00+02:00,,,,,,,,,,,,,35.0,10.0,True,48.69888475836432,2026-06-05 12:58
2024-07-25 18:00:00+02:00,97.0,2024-07-25,16,3,False,7,2024,76.49,76.72,32.41,False,True,2024-07-25 18:00:00+02:00,,,,,,,,,,,,,35.0,27.0,True,21.249999999999993,2026-06-05 12:58
2024-07-25 19:00:00+02:00,126.93,2024-07-25,17,3,False,7,2024,77.78,77.27,33.8,False,True,2024-07-25 19:00:00+02:00,,,,,,,,,,,,,35.0,56.93,True,30.85567010309278,2026-06-05 12:58
2024-07-25 20:00:00+02:00,155.72,2024-07-25,18,3,False,7,2024,79.69,78.11,36.85,False,True,2024-07-25 20:00:00+02:00,,,,,,,,,,,,,35.0,85.72,True,22.681793114314974,2026-06-05 12:58
2024-07-25 21:00:00+02:00,131.61,2024-07-25,19,3,False,7,2024,80.1,78.68,37.39,False,True,2024-07-25 21:00:00+02:00,,,,,,,,,,,,,35.0,61.61,True,-15.482918058052908,2026-06-05 12:58
2024-07-25 22:00:00+02:00,100.0,2024-07-25,20,3,False,7,2024,79.7,78.91,37.11,False,True,2024-07-25 22:00:00+02:00,,,,,,,,,,,,,35.0,30.0,True,-24.01793176810274,2026-06-05 12:58
2024-07-25 23:00:00+02:00,84.95,2024-07-25,21,3,False,7,2024,79.28,78.97,36.99,False,False,2024-07-25 23:00:00+02:00,,,,,,,,,,,,,35.0,14.95,True,-15.049999999999997,2026-06-05 12:58
2024-07-26 00:00:00+02:00,83.32,2024-07-25,22,3,False,7,2024,78.89,79.01,36.89,False,False,2024-07-26 00:00:00+02:00,,,,,,,,,,,,,35.0,13.32,True,-1.9187757504414482,2026-06-05 12:58
2024-07-26 01:00:00+02:00,73.9,2024-07-25,23,3,False,7,2024,78.34,78.96,36.86,False,False,2024-07-26 01:00:00+02:00,,,,,,,,,,,,,35.0,3.9,True,-11.305808929428697,2026-06-05 12:58
2024-07-26 02:00:00+02:00,79.1,2024-07-26,0,4,False,7,2024,78.1,78.96,36.83,False,False,2024-07-26 02:00:00+02:00,,,,,,,,,,,,,35.0,9.1,True,7.036535859269266,2026-06-05 12:58
2024-07-26 03:00:00+02:00,81.61,2024-07-26,1,4,False,7,2024,78.17,78.99,36.84,False,False,2024-07-26 03:00:00+02:00,,,,,,,,,,,,,35.0,11.61,True,3.173198482933004,2026-06-05 12:58
2024-07-26 04:00:00+02:00,81.17,2024-07-26,2,4,False,7,2024,78.37,79.01,36.84,False,False,2024-07-26 04:00:00+02:00,,,,,,,,,,,,,35.0,11.17,True,-0.5391496140178864,2026-06-05 12:58
2024-07-26 05:00:00+02:00,83.21,2024-07-26,3,4,False,7,2024,77.98,79.05,36.74,False,False,2024-07-26 05:00:00+02:00,,,,,,,,,,,,,35.0,13.21,True,2.513243809289145,2026-06-05 12:58
2024-07-26 06:00:00+02:00,99.52,2024-07-26,4,4,False,7,2024,77.7,79.25,36.54,False,False,2024-07-26 06:00:00+02:00,,,,,,,,,,,,,35.0,29.52,True,19.60100949405119,2026-06-05 12:58
2024-07-26 07:00:00+02:00,116.56,2024-07-26,5,4,False,7,2024,77.69,79.61,36.53,False,False,2024-07-26 07:00:00+02:00,,,,,,,,,,,,,35.0,46.56,True,17.122186495176848,2026-06-05 12:58
2024-07-26 08:00:00+02:00,104.1,2024-07-26,6,4,False,7,2024,78.24,79.84,36.83,False,False,2024-07-26 08:00:00+02:00,,,,,,,,,,,,,35.0,34.1,True,-10.68977350720659,2026-06-05 12:58
2024-07-26 09:00:00+02:00,96.83,2024-07-26,7,4,False,7,2024,79.27,80.0,37.0,False,False,2024-07-26 09:00:00+02:00,,,,,,,,,,,,,35.0,26.83,True,-6.98366954851104,2026-06-05 12:58
2024-07-26 10:00:00+02:00,90.53,2024-07-26,8,4,False,7,2024,80.75,80.1,36.69,False,True,2024-07-26 10:00:00+02:00,,,,,,,,,,,,,35.0,20.53,True,-6.506248063616649,2026-06-05 12:58
2024-07-26 11:00:00+02:00,81.35,2024-07-26,9,4,False,7,2024,82.6,80.11,35.49,False,True,2024-07-26 11:00:00+02:00,,,,,,,,,,,,,35.0,11.35,True,-10.140284988401637,2026-06-05 12:58
2024-07-26 12:00:00+02:00,70.0,2024-07-26,10,4,False,7,2024,84.5,80.02,33.39,False,True,2024-07-26 12:00:00+02:00,,,,,,,,,,,,,35.0,0.0,False,-13.952059004302386,2026-06-05 12:58
2024-07-26 13:00:00+02:00,63.12,2024-07-26,11,4,False,7,2024,86.41,79.87,30.58,False,True,2024-07-26 13:00:00+02:00,,,,,,,,,,,,,35.0,-6.88,False,-9.828571428571431,2026-06-05 12:58
2024-07-26 14:00:00+02:00,60.19,2024-07-26,12,4,False,7,2024,88.36,79.69,26.99,False,True,2024-07-26 14:00:00+02:00,,,,,,,,,,,,,35.0,-9.81,False,-4.641951837769332,2026-06-05 12:58
2024-07-26 15:00:00+02:00,68.14,2024-07-26,13,4,False,7,2024,90.11,79.59,23.98,False,True,2024-07-26 15:00:00+02:00,,,,,,,,,,,,,35.0,-1.86,False,13.208174115301553,2026-06-05 12:58
2024-07-26 16:00:00+02:00,72.84,2024-07-26,14,4,False,7,2024,90.9,79.53,23.02,False,True,2024-07-26 16:00:00+02:00,,,,,,,,,,,,,35.0,2.84,True,6.897563839154697,2026-06-05 12:58
2024-07-26 17:00:00+02:00,88.52,2024-07-26,15,4,False,7,2024,91.26,79.6,22.91,False,True,2024-07-26 17:00:00+02:00,,,,,,,,,,,,,35.0,18.52,True,21.526633717737486,2026-06-05 12:58
2024-07-26 18:00:00+02:00,94.34,2024-07-26,16,4,False,7,2024,91.15,79.73,22.89,False,True,2024-07-26 18:00:00+02:00,,,,,,,,,,,,,35.0,24.34,True,6.574785359240853,2026-06-05 12:58
2024-07-26 19:00:00+02:00,107.79,2024-07-26,17,4,False,7,2024,90.35,79.98,21.9,False,True,2024-07-26 19:00:00+02:00,,,,,,,,,,,,,35.0,37.79,True,14.256942972228103,2026-06-05 12:58
2024-07-26 20:00:00+02:00,143.25,2024-07-26,18,4,False,7,2024,89.83,80.52,20.37,False,True,2024-07-26 20:00:00+02:00,,,,,,,,,,,,,35.0,73.25,True,32.89730030615083,2026-06-05 12:58
2024-07-26 21:00:00+02:00,139.0,2024-07-26,19,4,False,7,2024,90.14,81.01,21.08,False,True,2024-07-26 21:00:00+02:00,,,,,,,,,,,,,35.0,69.0,True,-2.9668411867364797,2026-06-05 12:58
2024-07-26 22:00:00+02:00,106.39,2024-07-26,20,4,False,7,2024,90.41,81.22,21.25,False,True,2024-07-26 22:00:00+02:00,,,,,,,,,,,,,35.0,36.39,True,-23.460431654676263,2026-06-05 12:58
2024-07-26 23:00:00+02:00,97.91,2024-07-26,21,4,False,7,2024,90.95,81.36,21.27,False,False,2024-07-26 23:00:00+02:00,,,,,,,,,,,,,35.0,27.91,True,-7.9706739355202565,2026-06-05 12:58
